"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene.y","product"
"A1F92_RS01365",1106.81230946669,1.99285435138939,0.100202121196351,1.04381626684787e-88,1.2115305659032e-87,NA,"ASCH domain-containing protein"
"A1F92_RS01375",291.265353259464,0.750391747225642,0.146806886691906,2.29653134361467e-07,4.57387572870299e-07,NA,"GNAT family N-acetyltransferase"
"A1F92_RS01380",1577.18659624708,-0.837124446098565,0.136447079750861,5.64795759056581e-10,1.29460211339966e-09,NA,"hypothetical protein"
"A1F92_RS01385",91.8942513640982,-2.31299215999354,0.277508458069435,2.09274728825531e-17,6.44674338598728e-17,NA,"GntR family transcriptional regulator"
"A1F92_RS01390",177.433741654863,-1.58640530247783,0.17623261946153,7.93473671251768e-20,2.6271099435996e-19,NA,"ATP-binding cassette domain-containing protein"
"A1F92_RS01395",179.998027718535,-1.42238840493536,0.174296408390726,1.2841131690697e-16,3.86731458789795e-16,NA,"ABC-2 transporter permease"
"A1F92_RS01400",158.268802354026,-0.965425541243767,0.212073220740493,3.20383847402095e-06,6.05039331565566e-06,NA,"aldehyde dehydrogenase family protein"
"A1F92_RS01405",32894.4313202377,0.797852197569509,0.0875503557208486,5.89048775665796e-20,1.95445626958062e-19,"fba","class II fructose-1,6-bisphosphate aldolase"
"A1F92_RS01420",326.435771776638,0.885808924966208,0.130849645182012,8.19581297142356e-12,2.02059064426743e-11,NA,"SPFH domain-containing protein"
"A1F92_RS01425",76.2811618368838,-0.970815077740349,0.285345995356437,0.000379118610730531,0.000625939570939753,NA,"hypothetical protein"
"A1F92_RS01430",1491.39189020239,0.95893691755669,0.109599459710021,1.2859215804047e-18,4.10832059554037e-18,NA,"C69 family dipeptidase"
"A1F92_RS01435",14641.8000735835,4.96391952426939,0.0711558103876801,0,0,NA,"hypothetical protein"
"A1F92_RS01440",44.8525058527757,1.26671412218398,0.307966733449545,1.63018244124181e-05,2.94745355041329e-05,NA,"biotin transporter BioY"
"A1F92_RS01445",72.646886633477,0.948538780335118,0.215665658037464,6.51887316091275e-06,1.20825286636774e-05,NA,"biotin--[acetyl-CoA-carboxylase] ligase"
"A1F92_RS01455",220.284519360076,0.759412492277467,0.140501513179651,4.70407226563231e-08,9.73808947975585e-08,NA,"pyridoxal phosphate-dependent aminotransferase"
"A1F92_RS01460",226.674464316434,-1.31429716868797,0.149216881089404,5.78284210618482e-19,1.87067094854559e-18,NA,"hypothetical protein"
"A1F92_RS01465",330.723988422314,-2.80246536694993,0.165685857592437,8.52834929942829e-65,6.97344445354308e-64,NA,"ABC transporter permease"
"A1F92_RS01470",904.392293581183,-1.75098198469671,0.10126742623777,1.72930986443107e-67,1.48042300272704e-66,NA,"ABC transporter ATP-binding protein"
"A1F92_RS01480",23.6992357647011,-2.97709096549663,0.6163502695888,3.86397346103744e-07,7.62704060876117e-07,NA,"PadR family transcriptional regulator"
"A1F92_RS01485",170.788626754239,-0.827086054024172,0.19751538061761,1.90711220355975e-05,3.42815586939192e-05,NA,"MFS transporter"
"A1F92_RS01490",1321.66966842038,-1.49375889557244,0.120918430159989,1.55156616693776e-35,7.66874569591726e-35,NA,"ammonium transporter"
"A1F92_RS01510",172.820415717607,-0.869063040075206,0.188217433213881,2.83567443670005e-06,5.36492984086291e-06,"rpiA","ribose 5-phosphate isomerase A"
"A1F92_RS01515",2815.49366483731,3.29941370248449,0.0704606875221876,0,0,NA,"multicopper oxidase family protein"
"A1F92_RS01520",1010.08233189405,2.6517256662029,0.0968410451965017,6.43563358190424e-166,1.58285940240645e-164,NA,"DUF1304 domain-containing protein"
"A1F92_RS01525",1195.32825653332,2.40889407261752,0.0910962355035799,6.75056809477558e-155,1.53823606806688e-153,NA,"YbhB/YbcL family Raf kinase inhibitor-like protein"
"A1F92_RS01530",260.842564783154,0.888202802787004,0.154780699453896,6.17490978344618e-09,1.33724985457021e-08,NA,"DUF2075 domain-containing protein"
"A1F92_RS01535",50.8735527096208,-2.55335364246557,0.380528492082204,4.9780018115473e-12,1.2391026195972e-11,NA,"Rrf2 family transcriptional regulator"
"A1F92_RS01540",88.895747733657,-1.70379589087985,0.250861652820733,3.66495287592602e-12,9.19650928137226e-12,NA,"hypothetical protein"
"A1F92_RS01550",664.717372195379,0.776655111692631,0.119502947651217,5.80110228484668e-11,1.38183059037201e-10,"rihC","ribonucleoside hydrolase RihC"
"A1F92_RS01555",179.360575578614,-1.05622229857629,0.190212233449071,1.41221740738938e-08,2.999631079849e-08,NA,"oxidoreductase"
"A1F92_RS01575",442.048510659138,0.626463601189639,0.108525646079328,6.33584756910895e-09,1.37018783089104e-08,NA,"ABC transporter ATP-binding protein"
"A1F92_RS01580",1486.36032791588,1.25865400943982,0.0860908646354936,9.40185705303587e-49,6.09547175886154e-48,NA,"NAD(P)/FAD-dependent oxidoreductase"
"A1F92_RS01585",148.498564437049,1.58739117709482,0.159943692225689,9.74244071788008e-24,3.60284293373632e-23,"glpK","glycerol kinase GlpK"
"A1F92_RS01590",819.081598369077,4.65618608998004,0.143274758100442,1.06033517172268e-232,4.56385930162302e-231,"glpO","type 1 glycerol-3-phosphate oxidase"
"A1F92_RS01595",1276.61773070349,6.70488298376917,0.156469240591429,0,0,NA,"MIP/aquaporin family protein"
"A1F92_RS01605",38.2191625485239,-2.33051822054626,0.414531418242699,5.42980434808029e-09,1.18249920412514e-08,NA,"pre-toxin TG domain-containing protein"
"A1F92_RS01675",28.8767185361936,-1.1185880126735,0.381619007442264,0.00174192364559393,0.0027181376524147,NA,"Cof-type HAD-IIB family hydrolase"
"A1F92_RS01680",36.4832407313117,-1.80988923573534,0.429964498994215,7.5687922847203e-06,1.3928555398069e-05,NA,"AraC family transcriptional regulator"
"A1F92_RS01685",69.8546487545977,0.633287474076978,0.229774623848591,0.00456829036395927,0.00685575391666332,NA,"Cof-type HAD-IIB family hydrolase"
"A1F92_RS01695",81.1972819400136,-2.04395127766017,0.274415466623592,2.60950129529403e-14,7.15649957001434e-14,NA,"cation:proton antiporter"
"A1F92_RS01700",53.1920253551064,2.21195225887345,0.340991640648302,1.45337391920201e-11,3.53810351579499e-11,NA,"hypothetical protein"
"A1F92_RS01710",24.0274414717215,1.41842897202418,0.366899685305997,3.7171114987399e-05,6.55251907542374e-05,NA,"bacteriocin immunity protein"
"A1F92_RS01730",10.2152097878918,3.8486867455155,0.749141414477727,4.29565264434521e-08,8.916428362241e-08,NA,"bacteriocin"
"A1F92_RS01800",33.1838501854095,1.02582146437362,0.363411708215497,0.00244558447681408,0.00375935828057879,NA,"CPBP family intramembrane glutamic endopeptidase"
"A1F92_RS01810",22.2416469059424,-1.63030614614988,0.473920395822451,0.000200770255572018,0.000335772812745647,NA,"CPBP family intramembrane glutamic endopeptidase"
"A1F92_RS01820",419.795264993606,-2.26110327673647,0.157550340370918,2.21757295179934e-47,1.37997160193296e-46,"helD","RNA polymerase recycling motor HelD"
"A1F92_RS01830",378.740774645822,-1.51027717452678,0.135693568026457,3.17575049466091e-29,1.33355701666046e-28,"trpS","tryptophan--tRNA ligase"
"A1F92_RS01835",208.15316877719,2.49884274372584,0.162488393841088,3.36049756109718e-54,2.3668595322364e-53,NA,"GntR family transcriptional regulator"
"A1F92_RS01840",533.333293640895,4.35990646694715,0.177863815423625,8.74353114258249e-134,1.60332562194456e-132,NA,"PTS sugar transporter subunit IIC"
"A1F92_RS01845",121.575102159133,5.23575391842107,0.286056631815781,2.20475849568959e-75,2.12851918322182e-74,NA,"hypothetical protein"
"A1F92_RS01850",317.434888092369,6.25609035339081,0.240513016827864,2.00310586459108e-149,4.19434126646469e-148,NA,"DUF3284 domain-containing protein"
"A1F92_RS01875",443.899770630061,-0.691296212020381,0.116808743757366,2.5044738295028e-09,5.56769325511418e-09,NA,"tRNA-dihydrouridine synthase"
"A1F92_RS01885",266.386610671886,1.46152617227362,0.126773531448389,3.2741803880613e-31,1.45160014629499e-30,NA,"hypothetical protein"
"A1F92_RS01905",274.485194303216,0.959614306694889,0.127073832678435,2.55431991627811e-14,7.01758636573215e-14,NA,"NAD-dependent protein deacylase"
"A1F92_RS01910",706.358665953879,1.64337514690252,0.0982022126375225,2.21856372153041e-63,1.79512505823048e-62,NA,"DUF72 domain-containing protein"
"A1F92_RS01920",1374.49127858738,-2.5375907135612,0.111739248120589,4.93045464526574e-115,8.39531810202117e-114,"metG","methionine--tRNA ligase"
"A1F92_RS01925",184.00070158343,-1.21836175609673,0.175188589666532,1.64531352534514e-12,4.20002192343047e-12,NA,"multidrug effflux MFS transporter"
"A1F92_RS01935",231.192621019374,-0.833841165569444,0.152197578928831,2.93753364514667e-08,6.12612164623792e-08,"rnmV","ribonuclease M5"
"A1F92_RS01940",414.363876713188,-1.03805852569337,0.120843054479513,4.93911865502209e-18,1.54453367425968e-17,"rsmA","16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA"
"A1F92_RS01945",1392.17765426013,-3.37802125594483,0.154408368881559,5.90914898652519e-107,9.29566127372669e-106,NA,"Veg family protein"
"A1F92_RS01950",237.063204613998,-1.01055769373877,0.14682505173506,3.39819850697591e-12,8.55484741926755e-12,"ispE","4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase"
"A1F92_RS01960",715.302538200426,1.91277683176232,0.11524741611718,1.65668892584935e-62,1.31643050800183e-61,NA,"alpha/beta hydrolase"
"A1F92_RS01965",108.077429308745,-1.72909550835545,0.260292920519757,1.00502765214547e-11,2.46992917842887e-11,NA,"metal ABC transporter ATP-binding protein"
"A1F92_RS01970",158.576389766371,-1.61115464661662,0.189978189679498,7.48418569185389e-18,2.32632813029641e-17,NA,"metal ABC transporter permease"
"A1F92_RS01985",20.7255546087632,-1.25054333589238,0.452510123066906,0.00257459748749282,0.00395179673786045,NA,"hypothetical protein"
"A1F92_RS01990",217.779785478091,-2.17548762266541,0.183773676217357,5.34573661020985e-33,2.50626894932532e-32,"purR","pur operon repressor"
"A1F92_RS01995",1585.43736274644,-2.37951082806282,0.102988196812326,5.80712026728725e-119,9.99792539351289e-118,"glmU","bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU"
"A1F92_RS02010",252.440357905286,1.8076321393499,0.139513243289711,5.28654467456612e-39,2.86416117945462e-38,NA,"YdcF family protein"
"A1F92_RS02015",1591.42269068718,1.74771889202759,0.121431511776072,1.57460970584379e-47,9.81834100283681e-47,NA,"lipoprotein"
"A1F92_RS02020",575.525653633029,1.25304581110367,0.0969193998770462,1.40300971793132e-38,7.49642606184337e-38,"yidA","sugar-phosphatase"
"A1F92_RS02030",350.383040997382,0.830559943010812,0.12489297794067,2.00905901897726e-11,4.86412023422698e-11,NA,"lipoate--protein ligase family protein"
"A1F92_RS02035",623.926806447005,2.71929115388067,0.131719153273126,1.66449103417716e-95,2.12273980037655e-94,NA,"DUF1934 domain-containing protein"
"A1F92_RS02055",190.173566379037,1.68430042777341,0.142819064514527,1.2150781131014e-32,5.62018966044962e-32,NA,"aromatic amino acid transport family protein"
"A1F92_RS02065",186.691698576603,1.63881537631378,0.17924923483562,1.81583965040602e-20,6.12994234924648e-20,"sdaAB","L-serine ammonia-lyase, iron-sulfur-dependent subunit beta"
"A1F92_RS02070",351.783175761,1.67906927537189,0.13583179260467,1.18168200107354e-35,5.85925203412304e-35,"sdaAA","L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha"
"A1F92_RS02075",610.066631578412,3.03522645955665,0.106458105608989,1.18124030230485e-179,3.18318582334151e-178,NA,"transcriptional regulator"
"A1F92_RS02085",962.97172595514,-2.29047902288971,0.111875939307164,7.57648676785455e-94,9.50588360064019e-93,NA,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"A1F92_RS02090",1216.1971708502,-1.51848033040451,0.110564714247596,1.98522557454344e-43,1.16740304658636e-42,"rho","transcription termination factor Rho"
"A1F92_RS02095",5079.35773411779,-3.17015273827747,0.10290847733648,2.18262522095398e-209,7.95759477616046e-208,NA,"type B 50S ribosomal protein L31"
"A1F92_RS02100",613.990205553985,3.38737834304907,0.124943297395411,9.97991215742794e-163,2.39749982758676e-161,NA,"hypothetical protein"
"A1F92_RS02110",292.509937159201,-0.929919635093207,0.131655508043612,1.01822802106703e-12,2.60999887285916e-12,NA,"LemA family protein"
"A1F92_RS02115",213.750696722772,-0.782808893197755,0.144381196736109,4.27506042666415e-08,8.87963288353364e-08,"htpX","zinc metalloprotease HtpX"
"A1F92_RS02125",963.835859838996,-1.37787977986432,0.0947466423785347,2.81427520480621e-48,1.79084986852042e-47,"murF","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase"
"A1F92_RS02130",3872.2938285967,-3.35350278023762,0.115678088265432,8.60790292525031e-186,2.49307394068698e-184,NA,"DEAD/DEAH box helicase"
"A1F92_RS02145",163.548451583165,-2.76377417414641,0.222955908670816,8.2007661937495e-36,4.08588013415268e-35,"acpS","holo-ACP synthase"
"A1F92_RS02150",543.466314632083,-1.52646301766588,0.120941776359179,5.46077822472988e-37,2.80181319841687e-36,"alr","alanine racemase"
"A1F92_RS02155",578.396404442535,-2.69483801142866,0.158871595394263,3.41487445809856e-65,2.81454679405517e-64,NA,"type II toxin-antitoxin system PemK/MazF family toxin"
"A1F92_RS02160",146.298877532084,-1.72772775478336,0.194729791103702,2.34806321721088e-19,7.70015651866299e-19,NA,"KUP/HAK/KT family potassium transporter"
"A1F92_RS02180",88.5339339793623,2.99102461162405,0.225706053797887,5.85764868523933e-41,3.32469840211661e-40,"carB","carbamoyl-phosphate synthase large subunit"
"A1F92_RS02185",11.988119371005,1.48166269275316,0.541064685968298,0.00177211308569214,0.00275415168132394,NA,"carbamoyl phosphate synthase small subunit"
"A1F92_RS02200",16.1129767943528,1.19230822050706,0.446340994690061,0.00315467459117295,0.00480882270439989,"argB","acetylglutamate kinase"
"A1F92_RS02205",50.6579833903092,1.33237709776302,0.282628495371387,9.29670346377944e-07,1.79953054554981e-06,NA,"acetylornithine transaminase"
"A1F92_RS02210",51.0077920905444,1.65755325753373,0.300081912874267,9.40393655910825e-09,2.01262426772628e-08,"argF","ornithine carbamoyltransferase"
"A1F92_RS02220",59.8214945818482,-1.65466743890384,0.290448623698017,4.39636859877456e-09,9.6489704586419e-09,NA,"peptide ABC transporter substrate-binding protein"
"A1F92_RS02225",32.144032208882,-2.0822730320256,0.430814534104138,3.66553961915743e-07,7.2445837243424e-07,NA,"proline iminopeptidase-family hydrolase"
"A1F92_RS02235",199.407457736867,1.65598883841416,0.165742853912873,4.7290736370018e-24,1.76997574892133e-23,"cbpA","cyclic di-AMP binding protein CbpA"
"A1F92_RS02240",238.340134673087,-1.68202964441807,0.185643424317085,4.47640782998121e-20,1.49648197034647e-19,NA,"L,D-transpeptidase family protein"
"A1F92_RS02245",22989.7285705109,3.73608762930491,0.102090022879889,2.69560880663172e-294,1.777381211011e-292,NA,"L-lactate dehydrogenase"
"A1F92_RS02250",87.6119494120792,-1.74912107410873,0.248490179732254,6.66217276328589e-13,1.72337841347437e-12,"pth","aminoacyl-tRNA hydrolase"
"A1F92_RS02255",944.634161465705,-1.08004712549661,0.09405069333893,8.91406717610613e-31,3.91839633741176e-30,"mfd","transcription-repair coupling factor"
"A1F92_RS02260",614.276752372727,-1.24349541192982,0.104922270112568,9.50015606238513e-33,4.42721558456113e-32,NA,"oligosaccharide flippase family protein"
"A1F92_RS02265",133.513960935014,-0.887612501829165,0.186113852718041,1.22396434093077e-06,2.36033944775636e-06,NA,"RNA-binding S4 domain-containing protein"
"A1F92_RS02270",572.149503996302,-0.782729306906001,0.107985642223414,2.97384694048696e-13,7.79032262769998e-13,NA,"septum formation initiator family protein"
"A1F92_RS02275",1656.46936467625,-0.804738986443927,0.0976280167886441,1.15288666523276e-16,3.47548227194196e-16,NA,"S1 domain-containing RNA-binding protein"
"A1F92_RS02285",417.873054115074,-0.912955936318523,0.123371909012771,8.72989180659156e-14,2.32621966540217e-13,"hpt","hypoxanthine phosphoribosyltransferase"
"A1F92_RS02305",2521.71904747325,-0.635471639812549,0.0721269560368725,1.00278881190655e-18,3.213694444776e-18,"lysS","lysine--tRNA ligase"
"rna-A1F92_RS02340",9.08709458238424,-2.0151190653601,0.858431997044452,0.00460166430883253,0.0068991570842148,NA,NA
"A1F92_RS02345",916.472768779104,-3.44011786885182,0.152637779472519,1.86323795601176e-113,3.12117536523267e-112,NA,"peptide MFS transporter"
"A1F92_RS02350",130.22564935354,-1.0701380293881,0.221579218303205,7.64757556536481e-07,1.48495217274847e-06,NA,"metallophosphoesterase"
"rna-A1F92_RS02360",163.473265662977,-4.65847471432747,0.383893721659593,3.66230341493841e-34,1.74607358198371e-33,NA,NA
"A1F92_RS16205",244.394499406696,1.53092760235004,0.138894942897888,9.64433003640404e-29,4.00640466257589e-28,NA,"cupin domain-containing protein"
"A1F92_RS02375",311.486279174065,1.83283776199121,0.1632279999968,7.04955306127641e-30,3.0091687240903e-29,NA,"cupin domain-containing protein"
"A1F92_RS02380",959.085352926486,1.68399756788181,0.105646087833204,9.22263503350576e-58,6.95400145227113e-57,NA,"metallophosphoesterase"
"A1F92_RS02390",425.73912186477,-2.93161229360228,0.17245387808857,1.37213161529342e-65,1.14307416015976e-64,"pnuC","nicotinamide riboside transporter PnuC"
"A1F92_RS02395",520.931413487772,1.23631044166997,0.126289587030302,5.81329030165322e-23,2.10706276547641e-22,"proC","pyrroline-5-carboxylate reductase"
"A1F92_RS02400",1691.62333773706,1.41547890753006,0.0965875139984223,4.80922117808643e-49,3.13763714334523e-48,"nagA","N-acetylglucosamine-6-phosphate deacetylase"
"A1F92_RS02405",1895.95092995554,1.63176400698939,0.077066791796354,5.08636325109663e-100,6.97461934298604e-99,NA,"GntR family transcriptional regulator"
"A1F92_RS02410",353.348341814498,-0.67073755350205,0.120991781075716,2.32946278590892e-08,4.87441267625372e-08,NA,"WecB/TagA/CpsF family glycosyltransferase"
